,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP
2019-02-05,60735563489.7233,11253035388.4001,2019910267.92831,1010127808.30475,,291042663.427329,12319438867.7643,223012093.172894,,982536658.416445,,,1745321680.30722,,2072438278.08228,146742213.9841,,,2067028132.47138,
2019-02-04,60603083461.2471,11290969363.787,2020505214.67597,917210594.866134,,291806351.343298,12358907414.8467,223945016.925715,,981529402.063167,,,1803954238.58938,,2097108276.14521,135691624.23355,,,2057598929.68642,
2019-02-03,60681847607.5771,11254870706.4255,2020950151.37317,870405723.231546,,302531642.037434,12445862136.9874,224849258.843295,,985988168.045605,,,1696159965.91882,,2091663603.10442,149425068.23615,,,2016740847.83787,
2019-02-02,61675119055.415,11560765572.9744,2026311239.6373,890238047.661209,,303768811.510232,12798226061.8303,228611251.38275,,1019386720.81326,,,1740803993.28812,,2143595617.90527,159332249.972,,,2073872814.26187,
2019-02-01,61088747491.2873,11263815609.9409,2033605783.29503,847729319.426202,,303077424.572742,12699646520.0179,226308066.90742,,1002816587.78614,,,1751407526.1674,,2051265821.58481,144721540.14255,,,1978856938.98779,
2019-01-31,60553903927.4911,11204735502.2036,2033970566.25859,809728264.269127,,297790025.097145,12762148539.2466,227283335.238771,,994926537.957459,,,1695281544.53264,,2020317794.29576,151812146.7058,,,1907587556.44407,
2019-01-30,61044262622.3971,11396282341.1625,2035381727.47968,797597771.147003,,318185577.981878,13191291588.284,231532342.987148,,1028152445.22734,,,1819292450.43539,,2082944609.56701,165252211.1905,,,1923945741.88619,
2019-01-29,60371874098.8161,11048347342.071,2039923120.58829,798520265.936006,,318523791.89622,11919217294.9316,227482733.174664,,991726129.221892,,,1822610017.0399,,1954462936.95196,167842285.55325,,,1873246049.86135,
2019-01-28,60756570313.9757,11150461957.7976,2038694609.61736,801686638.993026,,318116020.307421,12137576987.0864,229396885.815957,,1005243461.73699,,,1792414630.3529,,1978985766.3759,176484746.8013,,,1878928920.96607,
2019-01-27,62737274092.7359,11861671822.0094,2034836040.57516,915621568.579811,,333585021.910559,12737591538.844,239272756.131475,,1067363755.40963,,,1951984410.96313,,2161816591.47307,178491609.72405,,,1962484749.30007,
2019-01-26,63054898963.1367,12182338148.3055,2035939570.09976,905076468.654929,,326739212.153764,12935008077.8467,245748560.313479,,1105756797.40902,,,1910371481.11469,,2236142032.44013,189117144.9853,,,1995530698.1976,
2019-01-25,63000985907.6837,12168932300.4047,2038477176.89338,870297267.896841,,326799020.612192,13016563842.8419,249905438.276333,,1106850088.06863,,,1784252871.86523,,2257551746.23966,176194053.6293,,,1984872675.53681,
2019-01-24,63014066011.6996,12269992351.2449,2034477909.03914,840388815.62078,,323387385.892337,13034332606.2609,240547775.547546,,1115551801.98608,,,1793718654.28548,,2275366585.08163,171542898.5067,,,1971999181.9773,
2019-01-23,62731361271.6475,12277481872.0362,2033881764.52486,844988794.616968,,315423713.140226,12988961767.1715,240979399.045278,,1112274744.60075,,,1770223608.11228,,2326546173.88712,172014467.534,,,1924964952.01551,
2019-01-22,63065139423.6322,12410972240.9689,2035374036.03316,842637432.572817,,332524897.921907,13112032407.7908,242632498.035559,,1129838202.36795,,,1758703938.82053,,2258084781.2246,175256027.8119,,,1905392084.0115,
2019-01-21,62559869611.6414,12242940197.3863,2043620529.64579,846490209.295981,,328795313.046702,13165341827.4196,247737174.726346,,1113231795.30276,,,1707046432.73983,,2159253905.34991,169054158.38605,,,1876573922.34769,
2019-01-20,62990143284.0983,12483136112.3603,2050721693.05414,838848751.23981,,327478050.118495,13181215053.6675,249843274.61501,,1127226431.18326,,,1591020869.78584,,2177598900.13556,174080780.93805,,,1873953844.25753,
2019-01-19,65214103658.5829,13007954845.5818,2049986706.61459,857137441.770554,,325827498.615332,13584427086.4756,253903206.062992,,1186172182.64597,,,1637519379.71398,,2288428148.62714,181578132.0199,,,1956101651.33911,
2019-01-18,63970991867.2934,12639234713.3557,2049916428.82381,847783880.638233,,326379673.600693,13308451031.432,248304913.518916,,1148980461.70621,,,1653057364.20899,,2257476671.77689,169981024.04115,,,1881176120.61099,
2019-01-17,64327048254.6073,12922347329.5559,2039914520.91755,829026635.15604,,322975566.959863,13516769989.7764,246798931.509283,,1174964368.46115,,,1687652401.57029,,2302882084.2473,155491200.42925,,,1915371846.65269,
2019-01-16,63909348775.7898,12899812275.3187,2034461698.31308,799081409.01282,,321495519.472611,13531060364.9609,251931605.092914,,1160927550.54362,,,1678251865.46394,,2269508448.94336,144285539.5898,,,1910976280.56617,
2019-01-15,63477817959.3241,12739543688.3081,2030634313.53922,774207425.843685,,360749462.484744,13427555273.7552,248720212.529666,,1109941703.31088,,,1636805582.73121,,2257176864.22612,155467563.6486,,,1891520613.29553,
2019-01-14,64789619995.0563,13471754801.5015,1994117521.69903,805629864.657473,,365745274.226616,13697899740.6082,257213741.174364,,1142310311.73142,,,1710959699.32167,,2353563603.74397,124111323.11165,,,1942198293.84778,
2019-01-13,62106461671.3502,12199288487.1023,1967105373.40181,728389539.395229,,372399548.300604,13045216854.2835,246733655.806186,,1043328639.89574,,,1418916137.76712,,2219291824.60165,140631738.9491,,,1820214943.63745,
2019-01-12,63994140881.8701,13143426379.4793,1968628488.43233,781782829.448523,,364888857.606942,13494075803.9191,253082186.198382,,1133124202.72846,,,1566205165.42924,,2360139637.18438,148469448.0052,,,1942860853.89598,
2019-01-11,64443301116.571,13306214133.6505,1973324875.63411,794650510.520558,,356762455.949104,13662512032.1385,250754769.579297,,1144607284.26339,,,1674709539.79422,,2312246613.06982,131765950.1494,,,1938944919.48045,
2019-01-10,64288932886.0169,13416263931.3845,1951532808.85567,773798121.708119,,346525551.461309,13652158154.6882,251103614.519666,,1154512657.80517,,,1722582542.07545,,2369927478.11348,138953563.83265,,,2030671877.95968,
2019-01-09,70508733459.2063,15726845711.4899,1924061689.52225,868710099.929928,,337931396.126043,15130140418.9396,266854313.577598,,1352599204.34376,,,1893889900.4478,,2810697903.18575,138581888.47405,,,2337068756.41465,
2019-01-08,70422743854.2439,15677889901.9284,1921519012.39787,868514465.615097,,327134638.459624,14902699114.9664,267977606.798294,,1258115425.75085,,,1755126351.51645,,2842511735.26091,153011386.7758,,,2366141318.87744,
2019-01-07,70316305580.3226,15814868678.4056,1899849837.7623,822912211.66108,,316560982.708861,14863201413.8935,269018283.211661,,1244393599.41455,,,1572854360.02079,,2830470728.17174,128091006.6226,,,2265284885.72705,
2019-01-06,71206795852.7853,16442429109.107,1910347640.97755,836589632.290566,,305397453.051633,15028369642.2363,274056601.320637,,1277183981.10897,,,1533052180.49677,,2928444441.0636,110771091.78835,,,2354185201.46198,
2019-01-05,67157570935.0686,16219974744.6123,1900850296.7127,793368779.23691,,294420174.104658,14493133456.6644,272996563.66542,,1158975656.30669,,,1485654797.01321,,2815113500.12871,104779850.2884,,,2092365506.31532,
2019-01-04,67368333500.343,16107068093.0135,1898444419.19731,793315819.500825,,293621600.157558,14553198220.8348,272494769.560141,,1135911588.76831,,,1432220060.56006,,2832257307.0689,101305557.4587,,,1940204514.80649,
2019-01-03,66994920902.7202,15536849936.05,1900260729.7536,772178240.97525,,290759445.09417,14695011675.9226,277679885.380054,,1106608705.49667,,,1338612806.83514,,2843455670.3955,104525175.10225,,,1917129494.40832,
2019-01-02,68849856731.6738,16150049902.4194,1908446133.84257,809466353.98711,,288816453.982704,15307691623.9993,283171751.233943,,1173420169.64328,,,1347509925.81858,,3014732747.3389,104989447.31695,,,2000859669.00456,
2019-01-01,67098634180.6128,14665318369.5793,1892772546.77921,794641453.820804,,261353425.183565,14880496657.818,281442716.957996,,1103113660.38553,,,1303479300.07706,,2892087607.88397,104432786.5315,,,1913387273.89145,
2018-12-31,65331499157.744,13886837729.6685,1884199082.05867,806342664.223829,,254230217.987737,14388351240.4842,275928511.690179,,1064641797.76087,,,1254466430.84772,,2649556711.45309,96309875.2483,,,1822504810.6983,
2018-12-30,67475512827.3938,14560066114.1858,1893629500.49846,784234811.603213,,249383514.72167,15076740856.3326,278470304.317267,,1122116467.72364,,,1329143863.29708,,2869903437.90899,107654192.7118,,,1912263647.7747,
2018-12-29,66672244158.107,14365797195.6268,1916646100.40582,762866028.381429,,251416579.518138,14981716068.1975,282658119.389757,,1076193321.70365,,,1332915269.41154,,2894826363.48566,111181784.33005,,,1887178390.25484,
2018-12-28,68471837968.722,14324511544.327,1901200729.37757,786342938.383752,,244258933.08336,15373342678.0375,286240348.35408,,1085348669.6997,,,1390471113.38469,,3051295976.16189,107783370.20885,,,1943259589.28651,
2018-12-27,63768757100.9022,12129493222.3095,1901298702.01406,690025210.537114,,241190277.097648,13917404308.5459,277947391.555032,,957851765.085455,,,1231854129.76525,,2632368862.02149,109641509.55205,,,1690851756.70963,
2018-12-26,67292819464.6361,13717858345.6728,1892714209.14914,747270232.953585,,230733088.199726,15448432551.6306,290868131.283693,,1068154537.07353,,,1362422619.46337,,3077145390.64941,108957073.4196,,,1851236646.53255,
2018-12-25,66556033171.8177,13505089289.6782,1891786345.07948,725618989.35551,,230303642.404413,15537325694.9142,282621316.494911,,1076264960.11815,,,1333092748.9704,,2996171176.8794,104469141.79835,,,1859663792.37488,
2018-12-24,71137548588.8249,14583457939.4692,1885710063.90003,803751864.00728,,230219938.837192,16594994618.0122,298584294.039031,,1185292600.21324,,,1403852882.78541,,3194811505.32571,118477117.0856,,,1982394885.38302,
2018-12-23,69741217416.6041,13595887731.6921,1886040853.0988,792514008.109313,,230406707.706327,15145652798.4735,298792069.667937,,1146761807.24473,,,1393248733.55969,,3464468332.25792,103720962.37755,,,1997631552.1715,
2018-12-22,69997508294.9082,12137481655.0609,1895045964.64421,775715534.095207,,230419099.604875,14780047339.8459,294025343.229956,,1089171594.3266,,,1396919541.73435,,3446690555.00031,94578830.64245,,,1901410379.62576,
2018-12-21,67937650255.418,11380357568.5836,1885208113.95385,728178645.409819,,231531679.284072,14627554926.2073,299000804.042382,,1057728023.22514,,,1333912302.53457,,3404763308.34083,81697551.6441,,,1837728497.27295,
2018-12-20,72078243770.6126,12076674310.4854,1892468256.0846,757623267.658345,,229602069.567973,15416266365.8491,320894678.999937,,1021545368.51411,,,1155486075.92903,,3403293233.96912,72408560.15715,,,1957741036.0435,
2018-12-19,65299132785.3376,10521416480.5439,1897935600.3038,718336896.354926,,227179148.2048,14346541678.6659,319482825.742301,,895652794.843526,,,1041199795.11408,,2250407550.27346,71174851.5611,,,1770286211.72934,
2018-12-18,64422587801.2914,10503295748.6239,1880309990.20407,732511503.918834,,216113191.260591,14273429558.8071,315219760.419398,,900577014.496003,,,985731822.968486,,1842897808.90355,71026149.97135,,,1797254322.65608,
2018-12-17,61798926686.5305,9880456238.6125,1874876148.40095,668386724.552592,,214498101.48321,13388520904.4401,297529699.781063,,851032497.353834,,,945171694.927836,,1582485422.31498,71993569.1699,,,1744804499.27744,
2018-12-16,56685436643.7664,8853567310.96731,1868184262.64413,607596553.575919,,204222546.55487,11784050728.6,249589838.665024,,754560639.026868,,,865476179.606902,,1429835839.92772,79365651.8277,,,1525579985.73963,
2018-12-15,56400691424.6544,8766638124.2495,1865684230.68699,596838783.010203,,201408567.141206,11700328892.3153,248156317.090334,,733050647.687981,,,849683641.669469,,1354857548.63196,78186886.15115,,,1417098011.85708,
2018-12-14,56494379457.2721,8751209553.55698,1860500700.84521,592960008.912301,,205058002.573482,11819314866.2693,243041742.187764,,735240139.144575,,,849070529.307525,,1407338099.28988,76675208.8305,,,1397818607.78229,
2018-12-13,57728688215.976,8981108542.83176,1862692455.66884,608308844.671492,,195990468.119113,12279148092.9081,242442810.394584,,756817501.219184,,,865075082.359124,,1581083402.13337,83926770.3015,,,1409664571.76246,
2018-12-12,60741625425.5272,9400044026.00045,1874533234.07643,657022817.035932,,195911388.817137,12577803840.8252,247778497.146685,,793596929.144336,,,884591712.205782,,1796083514.82597,79898993.91145,,,1458445719.21113,
2018-12-11,59650201102.151,9227301064.46874,1874603559.08175,646239850.28034,,193258122.194989,12333147092.1542,245087586.383077,,766165271.114972,,,880508582.972945,,1786818887.80945,75763778.27725,,,1416941471.3306,
2018-12-10,61004445982.3277,9509816314.68256,1887246299.40818,616360813.692558,,194659963.590114,12432208489.2219,246427923.736884,,783071163.516834,,,882182593.195555,,1878384640.87337,77956051.1898,,,1465168781.62035,
2018-12-09,62942160928.0342,9866414731.76198,1885200218.75929,635567538.85443,,188363784.190033,12825284623.7147,246649040.005517,,821695909.725349,,,902611068.362736,,1918499081.36582,89814395.8467,,,1543919019.03962,
2018-12-08,60531278391.8027,9555327945.88673,1893504596.29703,614811505.012123,,189115396.526225,12575595451.1481,248738484.343774,,795394848.654057,,,892118083.095459,,1820816061.69278,100734096.47875,,,1479137860.23639,
2018-12-07,59547645578.0206,9671177427.255,1859078677.73016,592344302.51507,,186984731.705864,12359838915.6977,246818848.314936,,774280072.814008,,,876069050.37089,,1869734341.12371,100968609.0168,,,1503108919.624,
2018-12-06,61303965507.8301,9510417097.19255,1853258431.55953,647677222.881112,,181375784.53353,12539238457.6656,245980362.963325,,798494898.433854,,,847781485.788859,,1882490957.98067,110480027.3955,,,1602141067.04171,
2018-12-05,65352496335.9036,10618884099.1403,1843363374.47968,782739422.182673,,180498554.856648,13640400736.3568,255697624.908685,,888035721.58382,,,922861947.04312,,2283779814.15573,116442288.4695,,,1741570135.83298,
2018-12-04,68878292607.5452,11418617062.7491,1856479287.61269,769203427.424102,,178853753.702588,14204552398.7097,257494595.219507,,977433741.986457,,,953286940.331871,,2617978806.20351,112784611.2666,,,1853542250.03779,
2018-12-03,67779050169.8008,11282911403.5501,1850098415.92123,668286590.267413,,178146805.65555,14064337568.8134,278040469.947048,,1002625723.90889,,,917251052.456927,,2795421069.00063,120673703.4895,,,1846319082.31238,
2018-12-02,72050487506.1332,12053770487.1165,1853398856.14673,686750929.993746,,178770938.264327,14825428857.6068,263285350.994659,,1080429209.08028,,,987857121.635747,,3010194660.90659,116011000.0,,,2002705712.11052,
2018-12-01,73346194969.0855,12284117522.0051,1858375216.23055,691761388.860487,,177962574.067388,15038289184.0537,263750542.439472,,1075155851.85578,,,1004282932.98172,,3010070869.44564,100654400.0,,,2039473601.46009,
2018-11-30,69904637061.278,11716096075.5861,1841241017.54765,664273799.147219,,178350743.836846,14616841112.3162,253728205.803632,,1008977117.58809,,,951790054.089092,,3026267123.79553,99353100.0,,,1903850875.11055,
2018-11-29,74451016926.881,12166285641.54,1851552528.55949,699335927.88344,,179215722.520525,15306739230.0938,262631886.10457,,1085456213.88935,,,1038039757.75208,,3164359443.5033,90799800.0,,,2006241775.02039,
2018-11-28,74072560088.04,12670491119.1293,1853863586.47261,698070712.185068,,173690422.157984,15750125593.8891,263216104.549114,,1089471060.24908,,,963170386.733728,,3322936115.9,99598800.0,,,2054986530.83619,
2018-11-27,66468970322.0,11382216772.81,1827201657.50557,642623574.563207,,170711290.864261,14524416370.1378,244511714.869169,,945329511.593072,,,779470162.797319,,3130144345.8125,115270050.0,,,1843430374.32555,
2018-11-26,65739289045.5,11206775318.0214,1814175146.1867,644376285.384213,,172044015.330946,14334393936.0285,245848748.434413,,928344687.683628,,,766662430.648853,,3181915943.775,120036350.0,,,1744724140.71782,
2018-11-25,69749265801.14,12043900588.4367,1821092173.57363,677616315.30529,,170393048.504764,15104646162.5749,260041719.537575,,978106514.167212,,,813501385.384822,,3226002255.6,128627450.0,,,1832205976.29138,
2018-11-24,67495633205.0,11735901798.827,1770697939.38059,669075120.035758,,169951729.428763,15136303125.8125,260499267.998098,,997092907.922189,,,825027029.356208,,3157626102.275,119634550.0,,,1732510654.34387,
2018-11-23,75598851166.0,12747016419.385,1774935804.77237,726908037.163229,,169431171.766614,16430488175.7773,276466211.265452,,1125551171.60976,,,898763536.566188,,3624574888.125,143951500.0,,,1906521506.365,
2018-11-22,75919439808.5,13097009561.8385,1803148499.43935,752821997.451128,,166175761.749806,17182673753.2403,282441633.823295,,1147394728.53803,,,912340521.620901,,3694885203.4,183483300.0,,,1908210439.72838,
2018-11-21,80020171046.79,14127420909.3746,1783848689.61594,810831493.653849,,165035814.906515,18052574841.1373,286620432.236602,,1238792837.59859,,,968232991.330401,,4122235034.475,169792000.0,,,2054460598.71757,
2018-11-20,77401044319.69,13467303238.6031,1750059571.05109,753431522.25903,,156707497.53873,17531343949.6131,263932882.378113,,1160931252.06592,,,909914416.301197,,3907841849.175,179512900.0,,,1957630540.54305,
2018-11-19,84688539692.25,15410551811.3501,1726088332.25007,867472829.021666,,145433960.311124,19283163673.2349,283005650.914032,,1363284259.49385,,,1039017408.32752,,5885744614.75,189571550.0,,,2170262911.52863,
2018-11-18,97753714643.0,18288411984.3956,1743306534.52439,1046363128.1684,,144472180.075049,20557640500.2219,309369879.440067,,1605295314.0167,,,1239266431.965,,6746074649.7,191745050.0,,,2506544509.73895,
2018-11-17,96542098113.96,17968221714.767,1731601740.07819,1009535273.03686,,144078009.427742,19799766456.7883,303689775.826382,,1573112041.35788,,,1236623357.87686,,6771541905.025,203504700.0,,,2482345520.5253,
2018-11-16,96900828780.0,18086156169.3652,1684284326.44805,1031284583.13514,,147038389.425786,18992519249.1457,321325360.840395,,1585474068.5904,,,1242369742.83465,,6789652604.0,196979650.0,,,2513114190.03552,
2018-11-15,98151606540.75,18663659629.0191,1675743685.66125,1070574081.37499,,145288637.977145,19399223641.7615,327645999.363026,,1647483843.19613,,,1254230702.17542,,7356352530.0,178372600.0,,,2600634638.64971,
2018-11-14,99712077258.95,18721032761.1747,1649502332.21082,1099631149.20235,,145938457.51628,19103790091.4863,315331725.949183,,1680683457.02004,,,1272883441.44914,,7669576347.75,182400050.0,,,2580084188.96294,
2018-11-13,110494466204.13,21341261802.2819,1681026767.35474,1209685692.84377,,135535719.465778,20509312470.8081,344531570.688022,,1908320543.63663,,,1446359834.02473,,8945077318.75,172366950.0,,,2939427817.71693,
2018-11-12,110689666527.5,21707637539.5254,1687903646.94931,1224441163.56898,,135869179.957355,20792881923.9019,358414069.618565,,1970491066.0797,,,1477452116.0217,,9012099961.975,174290900.0,,,2994928762.76625,
2018-11-11,111373453740.24,21798464880.6961,1690145885.10992,1238146315.79473,,135307299.941031,20340489539.6382,369745369.674913,,1982925689.10972,,,1499793324.35871,,9308507141.2,168749350.0,,,3036594686.5711,
2018-11-10,111326145314.14,21917195707.8987,1771412226.32984,1250117069.10358,,135543519.223448,20372050863.9936,384068860.53947,,1950249802.11068,,,1513731924.02747,,9711658823.65,169028650.0,,,3097146196.49004,
2018-11-09,110905767441.0,21659329261.3419,1767241188.09459,1249682815.37778,,135152022.946511,20129611646.3336,367129457.309387,,1924449774.21832,,,1514040940.1522,,9499852950.975,168478800.0,,,3066513267.19331,
2018-11-08,112078367037.0,21877424056.9623,1766354753.64852,1262337649.10408,,134582387.304781,19841740203.8054,395578770.058429,,1983244592.07734,,,1519734726.62066,,10022537740.95,176398600.0,,,3094006430.33628,
2018-11-07,113395632954.68,22383497661.8305,1764466417.34355,1284047719.40786,,134846050.978564,21538372466.8292,425182384.979541,,2036408050.21551,,,1563115330.6841,,10768569004.5,190060850.0,,,3200474366.35222,
2018-11-06,112095603776.0,22445690691.5,1765260477.86,1278317401.42,,134764761.215,21639288293.7,433467771.72,,2084951304.38,,,1612281768.57,,10797299033.4,175274050.0,,,3259562075.36,
2018-11-05,111456211022.0,21540996877.4,1764299433.7,1265157682.34,,134043873.058,19998705113.4,423301552.855,,1974302345.45,,,1561195485.82,,9740952454.27,179907700.0,,,3161333291.5,
2018-11-04,110689215104.0,21371416840.4,1756362381.39,1259275637.14,,131925671.16,18602729462.9,429511052.794,,1976402438.16,,,1530155802.32,,9769871611.5,177115400.0,,,3164416254.48,
2018-11-03,110421212888.0,20615439150.7,1775414504.5,1246544939.81,,132760169.643,18320325932.8,436195624.042,,1853235889.57,,,1492515008.4,,8335552143.33,157643500.0,,,3007885629.2,
2018-11-02,110880236966.0,20657629735.2,1764876770.76,1252152306.44,,132263915.845,18441666174.0,440812519.171,,1881885302.52,,,1502968958.15,,8055935542.12,146351800.0,,,3028256022.02,
2018-11-01,110683820788.0,20472105763.9,1761712963.65,1249031434.79,,126328568.292,18322537236.1,441152745.241,,1837384078.64,,,1484257045.58,,7393934934.25,154156800.0,,,2965093308.24,
2018-10-31,109627117226.0,20314628127.2,1755321398.25,1224930353.01,,126902714.865,18027428763.6,439603253.562,,1807238673.73,,,1459082093.63,,7371737947.16,155527400.0,,,2915436795.96,
2018-10-30,109903543419.0,20328580025.7,1820341577.67,1227818401.88,,127961108.516,17881764186.4,449643132.979,,1805750459.88,,,1459003195.89,,7354852860.03,151243050.0,,,2902792750.8,
2018-10-29,109862898081.0,20292811277.7,1920370844.95,1229856255.21,,126268125.218,17751297293.6,449242891.107,,1805221547.64,,,1458602132.41,,7278038085.59,153210050.0,,,2892215652.44,
2018-10-28,112518434372.0,21123907348.8,1923441561.2,1264409510.25,,125585473.774,18591270891.4,474359841.967,,1896990413.81,,,1548696769.8,,7687035518.4,144226250.0,,,3060378327.72,
2018-10-27,112403001148.0,21000852986.6,1913123646.38,1262795446.71,,125258973.687,18347705887.8,489681080.36,,1889715277.82,,,1530214975.62,,7624285342.04,153259050.0,,,3059270071.14,
2018-10-26,112294341019.0,20906130835.2,1906751043.28,1269103897.67,,125705149.382,18465910098.9,465080941.067,,1911154372.45,,,1550702087.21,,7644644149.75,136650850.0,,,3068345272.05,
2018-10-25,112309554478.0,20839259066.2,1904828474.39,1267743584.79,,85423350.5586,18416216083.6,433818658.581,,1914952688.28,,,1521661146.29,,7669884249.64,130126850.0,,,3075692175.6,
2018-10-24,112637293966.0,20951603017.5,2003344844.9,1274681180.46,,85597083.7735,18288398358.8,456437857.085,,1926918031.33,,,1543745936.99,,7707652665.3,129768100.0,,,3091471494.64,
2018-10-23,112279779884.0,20997181867.2,2002027670.77,1282236148.9,,0.0,18481226954.2,486756513.048,,1937869625.93,,,1543568417.09,,7710485714.88,126691950.0,,,3092294662.35,
2018-10-22,112465213723.0,20962977291.7,2043194835.01,1272265317.11,,33637864.4966,18123288124.0,509318217.263,,1964652289.79,,,1565508561.95,,7789079577.14,131919550.0,,,3071678874.92,
2018-10-21,112369106369.0,21071630785.8,2042260445.23,1274416965.84,,24149158.5883,18266679643.3,526968561.161,,1967169808.34,,,1590867608.61,,7799358753.82,131938800.0,,,3112806425.38,
2018-10-20,112476559221.0,21097037288.7,2042848072.58,1275898922.08,,23994903.4238,18364953831.0,530881311.268,,1979319233.6,,,1588250833.77,,7791561135.25,125595750.0,,,3138354412.53,
2018-10-19,112052990522.0,20917973392.6,2050906665.34,1277484209.78,,24002105.7351,18166045595.2,521344520.317,,1966215692.15,,,1582820039.74,,7675834213.6,118873300.0,,,3117454727.05,
2018-10-18,112237252159.0,20875341345.3,2085717770.76,1270922008.14,,24187789.2696,18307917204.4,511469870.124,,1947931922.0,,,1595772417.74,,7632886084.69,113849400.0,,,3087779466.01,
2018-10-17,113399343801.0,21254117735.7,2142931950.18,1295497891.44,,24107422.7902,18726772431.8,536231883.176,,2006973047.03,,,1593326587.99,,7812582934.09,111595050.0,,,3154277210.2,
2018-10-16,114283707152.0,21561538444.9,2200354168.34,1175713141.98,,24323316.2344,18809007568.1,584946753.882,,1965629740.35,,,1601518802.7,,7972225573.8,108947300.0,,,3176809629.1,
2018-10-15,114280022340.0,21514574461.5,2456639187.11,1211556837.45,,0.0,17891581827.9,608254396.047,,1939054493.05,,,1649080986.66,,7995239191.87,106120350.0,,,3223700518.11,
2018-10-14,108972590373.0,20075397006.8,2480279756.92,1115328494.34,,0.0,16130485985.4,601233348.731,,1848416047.16,,,1553128192.53,,7643835570.1,121751350.0,,,3064779525.84,
2018-10-13,108878136724.0,20494529772.8,2674069170.2,1120451371.13,,0.0,16754129100.9,603905182.485,,1895336266.71,,,1549334526.48,,7802698333.12,118899200.0,,,3138228770.29,
2018-10-12,108669526315.0,20171157773.8,2690459260.23,1119110168.63,,0.0,16763608540.3,611427695.055,,1898221949.66,,,1494960838.15,,7711708128.82,120254750.0,,,3143348329.41,
2018-10-11,108341572839.0,19426181717.3,2687547150.44,1092377724.46,,0.0,15324293666.5,582635154.731,,1839248235.02,,,1376055378.24,,7533647535.29,118172950.0,,,3006484457.06,
2018-10-10,114030835912.0,23139713070.2,2688835407.19,1212954412.73,,0.0,18494386175.9,646790164.936,,2195465442.55,,,1667023646.33,,8922601499.75,118334300.0,,,3401689392.52,
2018-10-09,115007759484.0,23361891400.9,2697704351.21,1219636936.55,,0.0,19163286272.5,656416571.128,,2238978845.04,,,1713270868.06,,9006258033.5,124776400.0,,,3443777361.84,
2018-10-08,115162906843.0,23487672999.7,2794674054.24,1233929786.29,,0.0,19558407223.9,649726469.809,,2245470983.5,,,1748393509.3,,9199873690.31,112329000.0,,,3483963901.85,
2018-10-07,114298880311.0,23161767973.0,2796927610.89,1235386083.22,,,19250425338.2,647783089.718,,2194941715.73,,,1767000224.9,,8998846140.2,108618300.0,,,3409620084.67,
2018-10-06,114033598927.0,23054817089.3,2798499207.06,1218133662.3,,,19491755023.8,645695892.723,,2107948615.95,,,1559203318.04,,8844170277.2,112386750.0,,,3390224024.31,
2018-10-05,114614764674.0,23304234601.1,2794573023.06,1249150438.1,,,20727516366.0,660047445.461,,2151708325.61,,,1530287298.54,,9052044225.71,113831200.0,,,3443401206.13,
2018-10-04,113811343543.0,22748580858.8,2795715236.7,1204451517.74,,,21030226777.6,657223863.557,,2107977135.73,,,1492653079.43,,8918891879.62,116164300.0,,,3414046744.27,
2018-10-03,112516993837.0,22567089085.9,2802405746.12,1206283633.23,,,21092366276.3,663984391.115,,2094614323.57,,,1420146061.91,,8943917327.81,115220700.0,,,3366307855.36,
2018-10-02,113431019760.0,23247403474.2,2805694872.39,1216336779.8,,,20799839394.4,677834330.757,,2139639274.27,,,1452546731.33,,9268718959.88,117244050.0,,,3496006537.17,
2018-10-01,113999846113.0,23609728018.1,2800598410.52,1167816254.42,,,23021206667.6,691491511.997,,2190041499.4,,,1449864208.38,,9226907043.77,120956500.0,,,3524604879.69,
2018-09-30,114608519470.0,23817805502.1,2807432047.45,1176523500.76,,,23187803288.1,687215142.888,,2208861959.9,,,1457287170.18,,9208784935.62,122123400.0,,,3578364983.75,
2018-09-29,114186839964.0,23688983896.2,2805304779.77,1174332008.76,,,22775378623.2,682339781.634,,2193583137.23,,,1448759640.1,,9329262106.8,114272550.0,,,3604639871.88,
2018-09-28,114903584220.0,22740233568.0,2810406854.49,1120985498.39,,,21494884565.0,678300465.89,,2178690627.91,,,1444979123.68,,9379539272.28,117129950.0,,,3620659227.42,
2018-09-27,115454861756.0,23358464738.5,2798302757.54,1127941240.99,,,21585351653.6,683838581.031,,2229764364.17,,,1479792748.8,,9805022236.62,120263150.0,,,3683109446.35,
2018-09-26,112300336125.0,22061164303.3,2812399413.92,1094818817.82,,,20585668395.4,662329725.015,,2060579858.08,,,1382518417.62,,8961941258.55,118251000.0,,,3355751429.54,
2018-09-25,111450035114.0,22328327983.4,2807656561.19,1100050804.61,,,21009615752.5,661194575.513,,2100805708.02,,,1399126390.62,,7732846562.43,123656050.0,,,3363315938.37,
2018-09-24,114011060309.0,23368514474.6,2808189781.32,1128469724.51,,,19724616281.8,660168122.221,,2145558424.47,,,1452290313.7,,8042327737.12,125441050.0,,,3387711671.63,
2018-09-23,115990387532.0,24957339670.0,2805052201.82,1155984600.26,,,22718597839.0,686080916.532,,2327045325.53,,,1564239623.39,,8485324614.56,115210550.0,,,3585375264.02,
