,BTC,ETH,USDT,BNB,SOL,USDC,XRP,DOGE,TON,ADA,SHIB,AVAX,TRX,DOT,BCH,LINK,NEAR,MATIC,LTC,ICP,LEO,DAI,UNI,RNDR,ETC,FDUSD,HBAR,APT,ATOM,PEPE,MNT,CRO,FIL,XLM,OKB,STX,IMX,KAS,WIF,OP,ARB,TAO,AR,GRT,VET,MKR,XMR,SUI,INJ,THETA,RUNE,FTM,FET,TIA,LDO,FLOKI,BGB,ALGO,CORE,BONK,SEI,JUP,FLOW,ENA,GALA,AAVE,BSV,BEAM,QNT,DYDX,AGIX,BTT,WLD,AKT,FLR,W,CHZ,PENDLE,ONDO,EGLD,NEO,AXS,KCS,SAND,XEC,AIOZ,EOS,STRK,XTZ,JASMY,MINA,RON,CFX,SNX,MANA,ORDI,GNO,GT,CKB,APE,USDD,HNT,AXL,BOME,IOTA,TFUEL,PYTH,KAVA,CAKE,NEXO,KLAY,LUNC,FTT,RBN,BLUR,ROSE,BTG,XAUt,OM,OSMO
2020-10-14,211643390713.38098,42884585295.289,15759653344.093445,4463912579.98753,100565804.44055878,2749519813.5333586,11284082016.773092,334052394.41114384,,3338272775.842133,0.0,101676366.58035868,1922428036.9381578,3580365245.434826,4805559293.266943,3683677565.636831,2073694701.4970412,66022717.93915038,3273382395.1583743,,1184927547.4271095,921700617.5789039,298544164.02639323,0.0,625884757.0827374,,192909682.37413555,,1175018286.261115,,,2871263475.243188,0.0,1544985231.9655874,362224208.955924,107680542.70500445,,,,,,,143472487.21841604,,716949237.8397509,559643208.9117683,2281643783.2386703,,,736616830.28522,88436709.00306243,61791456.58833016,59960307.01429076,,,,,346085078.9322722,,,,,,,0.0,258274392.50811112,3127981484.9771223,,136861901.0569232,,35370099.89960566,,,,,,53509317.26727852,,,109633288.4915811,1201044480.9613526,,69119453.48598228,27705333.64150164,,,2449122021.487596,,1730019850.8350463,,,,,438964652.5763285,112267235.49188781,,50462964.29994878,40842614.54996308,95912734.4396588,,,67697067.65793602,,,763598556.3361926,38078522.73478321,,79233110.4024755,18727485.86030529,73776971.35849608,0.0,123884686.01139468,344512624.5930597,,,,136667280.82451853,0.0,0.0,
2020-10-13,211565586739.30667,43072303017.794106,15758961791.169035,4434255413.533393,104488549.19119287,2777548860.256278,11595093664.820637,333761625.132713,,3386661063.5932035,0.0,109957317.81960118,1919617826.0662181,3623241282.4481525,4701407868.4493475,3621415789.0083914,,67794746.41655897,3279211860.113774,,1185986494.4824278,937384158.5799937,338767151.10857934,0.0,622912705.7629257,,190549699.13094527,,1229242314.5583267,,,3039248816.756653,0.0,1586810455.8777304,364596023.6798988,110076065.43558261,,,,,,,155445378.4859975,,738886260.2078023,555809924.9196297,2265150201.9832573,,,754618141.92092,91821300.29095767,66207011.78671104,42353348.26804041,,,,,363415851.3366599,,,,,,,0.0,257307050.43080166,3163967434.1020193,,132662908.33655743,,36338293.59393845,,,,,,54123478.51667888,,,109157351.98555717,1240534254.08572,,70055510.86934651,28083829.06379371,,,2479399041.3850794,,1802592895.24719,,,,,460902457.6784027,114677917.60564817,,51436428.54870997,40040904.13081547,98723086.182062,,,67493699.76766433,,,793404713.4324006,38075175.16628523,,76622562.57978457,17797060.12529238,72484202.42458881,0.0,122320739.20342118,345236823.19716096,,,,141366403.83717388,0.0,0.0,
2020-10-12,213950143824.2092,43805601681.190834,15741941344.460646,4435401469.543054,109780567.40641767,2841909427.440396,11581733743.47534,338543786.92822355,,3423443431.927084,0.0,108185624.13038261,1940700716.209564,3683393732.5923753,4446873707.646999,3328086360.1126437,,68585487.73790082,3331555081.398918,,1182727309.0919662,919145117.2504828,315809405.88573736,0.0,635376306.311653,,190854932.3502491,,1222715979.4981797,,,3192236305.2506866,0.0,1613843671.881201,367972883.9251968,108455338.08250014,,,,,,,157862747.57617304,,734143004.251793,564775720.0555555,2296968553.2334785,,,733575482.99895,92613194.76988222,67739313.56339954,43169659.18154435,,,,,364577655.60652125,,,,,,,0.0,262915666.29307267,3152557179.5000896,,128025126.99705994,,38622606.62248143,,,,,,54523239.98574648,,,110368429.47397316,1273219809.6950681,,69331581.21928556,28725159.0363143,,,2484329322.0218844,,1769916648.1394892,,,,,478622692.78569514,117347226.64138363,,46646150.17088906,40895726.40219631,99161354.81840508,,,69796197.99703877,,,809931161.5729144,37778772.6362979,,79476474.50363348,23376921.5869049,72059124.48410146,0.0,125784200.7296,344242587.2443004,,,,143552598.1871153,0.0,0.0,
2020-10-11,210766812992.17508,42376475414.90144,15733015683.471674,4123613064.680177,102970675.76628862,2857374683.326897,11548868315.397406,338568240.9594277,,3314647790.9643025,0.0,100349043.84364405,1896631752.6101155,3634122785.454131,4443974743.017768,3135247607.0872707,,68152702.56100978,3330028818.1888967,,1183331502.3678517,906395871.0869999,328109389.42903274,0.0,632483456.2543457,,190140949.22319484,,1241694973.6891406,,,3177178941.760196,0.0,1604416704.5075243,366726767.91204,105392244.98227584,,,,,,,160131478.8275706,,736217629.7541971,579733814.8202564,2231922583.8166156,,,647439351.1260377,85334940.97315446,69376852.40000395,42821819.65949362,,,,,351638016.5684584,,,,,,,0.0,249940843.43242228,3189450212.1062565,,122442331.26439859,,38295398.03700152,,,,,,54836542.58539777,,,111999140.80645461,1257155288.8950915,,68868863.61740604,29258608.78428197,,,2496606233.4798455,,1707199442.7106926,,,,,426990581.9254455,116222852.45199764,,46594645.56296856,40767973.14366706,99990362.75992997,,,68123345.52702227,,,853719608.2731804,37811999.91722388,,85158218.72117808,19846811.78951118,72738469.66790494,0.0,124216035.69512479,333351898.1473156,,,,144493309.7026354,0.0,0.0,
2020-10-10,209130239494.65012,41899893524.12289,15722861219.753746,4088508779.9599485,102101819.79891624,2810756965.328205,11484360136.813892,336111689.9837058,,3267585277.1235747,0.0,98654260.13764963,1889672224.6131914,3626272561.8142967,4400255413.426461,3072745063.1766243,,65681065.15193111,3211040248.043339,,1194054363.5215955,901931236.8509681,322712656.47065043,0.0,616743462.8419995,,191962779.0444241,,1128289043.8712313,,,3177432912.0565343,0.0,1607398220.4403582,365995088.155917,103634592.0543245,,,,,,,164956672.60668257,,733617255.0170478,573883070.508034,2053063374.4776285,,,667098571.7326194,84729190.31951708,66243859.65299282,41488539.0103152,,,,,343510647.7961834,,,,,,,0.0,247288428.75616974,3172372801.020226,,120809842.3673366,,36604170.34753588,,,,,,55021925.50460689,,,106574977.4922048,1239234176.029652,,66310574.53498041,27421008.44599024,,,2483256494.152754,,1677088793.671383,,,,,440240778.4191867,118901626.42798857,,45130566.9317252,40566613.60059953,104012327.08898462,,,72479213.76743953,,,772373857.5536455,38741173.16200132,,75373487.3679666,16620704.38619635,72853787.71919812,0.0,119118360.93939573,331515475.0355674,,,,144326911.83392832,0.0,0.0,
2020-10-09,204827451843.37863,41287658659.50327,15626233374.70209,4107649099.676693,107778851.91582133,2810914392.247467,11448242391.1727,335821979.74342185,,3171149839.7083225,0.0,103764967.97635552,1879134843.2091277,3634383221.17195,4400817645.787662,3368295928.9975557,,65248597.146068,3139276406.439705,,1202498058.7033045,883440623.2758682,300030423.7594074,0.0,613491692.310671,,192386330.8165718,,1052782499.501929,,,3134866092.067361,0.0,1561841084.5393662,380126577.0950904,105738847.43377332,,,,,,,137836974.4219919,,738828859.3734337,555157636.9926465,2056443029.5133739,,,623760451.8405485,76924010.484249,67043566.88840689,42722555.0829509,,,,,350063186.5642959,,,,,,,0.0,235632208.16269898,3122300244.7807393,,110674961.21498336,,36950829.59266108,,,,,,54713349.29886495,,,108714220.89454187,1229716346.6649907,,67915362.00804885,29788308.60808402,,,2477976349.936167,,1665754463.5615873,,,,,438438402.53960663,116557451.26526491,,45586556.81761093,40039987.39832173,98123119.79095387,,,63498448.92439153,,,753315582.4442241,37982068.98231249,,73270385.17682786,5535472.30275809,70196881.77432169,0.0,122730098.49105413,335269347.29071754,,,,141949215.31397253,0.0,0.0,
2020-10-08,202064144550.3406,39608808456.55196,15626913774.439272,4000828629.2285385,100368606.7828738,2769847167.0728374,11356288255.780188,328573194.86756176,,2991528631.7565627,0.0,95654837.16992466,1839546793.3562002,3498108576.119667,4331195936.08605,3291718470.7966337,,63483489.80781366,3098565932.6140256,,1220206578.7817466,875605308.34556,316782350.84644824,0.0,602604969.6114665,,177823554.5127388,,1029844532.403286,,,3094499868.4572816,0.0,1518315354.4333189,367545606.271986,99020047.22920334,,,,,,,130102982.3952372,,706515942.300869,526251719.27594364,1965511863.9492135,,,626898530.617804,75531790.0065189,61371465.25739055,40668040.17739335,,,,,325359295.8934581,,,,,,,0.0,220265142.10956782,3060419685.879763,,103608578.17531072,,33922791.14574462,,,,,,52159496.004162,,,102292295.4199797,1199240799.6978347,,69116523.53635979,28304630.98715924,,,2444532240.6630325,,1573422066.8968487,,,,,403384477.61027056,108253778.75217932,,43855517.45289271,39569779.50187827,95469715.21894962,,,64009672.82189318,,,728507922.406124,36963371.34082612,,66568288.08429013,4505717.24955735,70037893.0251763,0.0,116355367.45936711,327061450.9610485,,,,139825739.12407258,0.0,0.0,
2020-10-07,197485816054.93155,38592810957.35199,15618158870.881723,4000760078.8379126,96678235.2477901,2683950703.767137,11224598913.812586,328490146.43562365,,2918360588.485111,0.0,84447047.34615561,1825672962.642066,3290194893.422914,4139141192.312957,3256572642.528471,,64730959.47907416,3061759912.5004106,,1201435225.2351618,875107922.9073619,271231751.18131524,0.0,601953723.6665167,,168461115.724484,,997105636.528033,,,3028761801.608362,0.0,1501541258.5401578,366716766.2256354,94290691.54984102,,,,,,,124547449.03839558,,722154733.7566808,518922291.2066589,1949070599.6054933,,,643055798.2272911,68844839.88979632,56936507.89722942,36951044.207289,,,,,323397722.8430386,,,,,,,0.0,67130036.89981823,3029833550.749432,,103405967.00599661,,32824782.04399966,,,,,,50573268.65346315,,,106447418.56097007,1183144664.4636233,,68197852.58188234,27020362.98029504,,,2478528049.220353,,1540257553.086067,,,,,401391905.84269685,103305483.7522234,,44601111.1591075,39500019.3146434,95960922.26012038,,,59455959.37026255,,,713872079.4624265,36992371.17969429,,63203165.08676413,4315480.67197988,71207521.81678395,0.0,117147329.53866082,321570113.8648075,,,,134530978.23963654,0.0,0.0,
2020-10-06,196281911458.15378,38476195645.38716,15607910736.775969,4002159704.08625,90716350.09490736,2666260851.157685,11080168289.029102,330516077.4635754,,2887475829.7984395,0.0,86672616.27598791,1833073188.6961768,3202682677.053952,4078862528.1488657,3228646739.2935877,,65519001.08377297,3017134336.641695,,1200650242.7454352,872707680.1428326,274542426.7050082,0.0,609886080.8445857,,166633724.5449726,,965561679.4509687,,,3017620035.221608,0.0,1505544677.3880248,365425721.1374916,87884793.20664196,,,,,,,126176448.62225074,,651052405.934906,514623062.26363623,1890084959.095344,,,596482948.8779702,60313116.13063453,54776913.97825185,35319310.06643556,,,,,304429257.20406216,,,,,,,0.0,71011441.25451232,2953956647.2023096,,103029020.42214066,,30925078.5692388,,,,,,50861060.72988813,,,95179088.82906964,1170738041.2647512,,69352232.86832967,27860922.53782989,,,2522487804.785418,,1540625619.2369745,,,,,371822211.9874546,102331855.78736852,,45668778.99117618,38491924.3812858,95388316.98308912,,,49313395.56039326,,,704423547.2987449,35663547.78663143,,61893391.23928026,3971692.88856544,73131950.21152443,0.0,113837264.5721455,322150128.5052402,,,,134212845.53897503,0.0,0.0,
2020-10-05,199769602127.94168,39954971652.353264,15624445457.188658,4138562603.20939,110119117.58235022,2640898058.0301666,11327476372.691938,330595648.8938459,,3034839678.558669,0.0,97461487.01487541,1894882100.9868045,3557842898.4826026,4116052511.2475743,3377466761.667537,,71917535.45299014,3041609177.876693,,1217379540.1131842,870179825.8042576,331205713.42270654,0.0,594269303.608849,,171602125.64201623,,1097780011.3198247,,,3071967739.1941137,0.0,1524335328.7659497,372883111.4026254,96349639.23165943,,,,,,,135778500.42029187,,732428938.6830792,561320807.5157307,2000489428.997496,,,649545420.3958449,65170496.35421634,63749182.85216778,41196110.07906649,,,,,336470759.5940743,,,,,,,0.0,89128128.86084658,3022513594.5610495,,110780160.24222068,,35337224.29364769,,,,,,54273501.229002,,,116180868.99071331,1246283167.0124507,,68592423.66729566,30254132.3635289,,,2368816988.9245596,,1651186798.5627525,,,,,427128866.91731954,111066622.72963749,,47376982.10819013,39082905.83922162,103409122.59945738,,,61529229.38316668,,,755269641.1787279,37860580.16350767,,72145492.90125202,3661479.95233796,75332781.19037023,0.0,120111144.62102042,334380465.92573875,,,,137619429.67893472,0.0,0.0,
2020-10-04,197468899356.86166,39794771395.67335,15596092060.182186,4179682322.5648713,104250459.1504476,2640169978.240023,11186060597.612612,333407496.42572874,,2997634376.578529,0.0,97047186.38243811,1889047249.5994182,3558875853.0090723,4103661521.5589857,3447923596.6662793,,71005061.06920661,3065363622.3814263,,1227783281.1420624,874998510.8994272,355395144.4481529,0.0,600518193.5338871,,171013289.87383273,,1081574314.0583706,,,3045851405.2202096,0.0,1514708365.9636664,369310499.0078058,98323683.94486102,,,,,,,138494254.8184722,,751412359.1677302,574102021.8260293,1870326048.96685,,,672998476.8766682,71757253.21702567,67150490.83135642,41498901.10348544,,,,,331602590.52388674,,,,,,,0.0,0.0,3017377375.3139663,,103980427.1359508,,35571485.62191361,,,,,,54290370.70576239,,,124206667.16717663,1282273915.160888,,70550199.28580542,28496884.34428842,,,2365981207.346867,,1575068864.5389798,,,,,446259590.8486782,109749991.72640175,,45378966.74144838,39146063.31073463,99947460.79034644,,,67159216.1814386,,,765687310.1915771,38365360.70371946,,68669786.11316027,4408426.42107853,75682780.78349482,0.0,116596151.13639303,335157374.59943414,,,,136305022.8863733,0.0,0.0,
2020-10-03,195233191301.2567,39106512853.707,15597181834.813175,4072598560.5178576,104274635.61227962,2631826662.1805224,10520051301.882381,328808013.22871333,,2906296013.600637,0.0,98530658.7075215,1941389684.342166,3470315783.6107564,4056607509.431921,3540255427.362584,,70807069.54435043,2989719910.8938375,,1247767166.8501825,873752755.5897704,367279572.93126136,0.0,597524382.6060157,,171926378.24842542,,1022738107.8220083,,,3003877834.198104,0.0,1477383785.8673666,366890400.862749,96835722.0398828,,,,,,,140185560.1223961,,755431165.0858239,560644068.3119614,1836482341.9205756,,,653998163.4806885,73024715.86555235,65739038.14074566,40619755.63731478,,,,,332241157.45502687,,,,,,,0.0,0.0,2972222880.9354677,,104136926.75865856,,35744404.37114427,,,,,,53232782.78131692,,,124916827.10424247,1261197163.9214616,,71736672.7066376,26758292.66790384,,,2330097679.5948524,,1576867278.938287,,,,,446098674.81097394,109420065.0585516,,44374523.59538127,39404591.75354784,98549899.72256567,,,71587017.9863332,,,738057279.8997,38680295.62592596,,69268852.20191193,5310659.69043155,79371758.69602889,0.0,120102278.9585759,334610777.43682736,,,,138100745.16538346,0.0,0.0,
2020-10-02,195716085732.39615,39069960289.619,15556085822.468504,3940231193.5682025,107500110.50109477,2541975629.8322735,10573305365.063187,326820338.46076506,,2890990819.387555,0.0,96215332.06195498,1857532430.0863202,3515619342.004152,4077875839.121765,3616745327.8540463,,69747100.60684969,2946294542.4405446,,1265728730.178812,884698342.0299822,366725902.60416013,0.0,604021254.041694,,166630763.4171536,,1000376359.9664019,,,3000132889.538417,0.0,1476090858.4637833,368388055.0130172,91717687.83914255,,,,,,,147798487.135108,,763807133.2012777,556893263.8496714,1801961007.00771,,,608964873.971865,72745194.15058357,70967061.98025091,43451830.98225797,,,,,335669774.561443,,,,,,,0.0,0.0,2985814378.934751,,96684652.58549327,,35265925.19114904,,,,,,52374319.78961559,,,128999837.54109702,1275526276.5222754,,67532500.39623275,24135730.51982401,,,2328983149.8053336,,1558932592.5149977,,,,,452163318.1384072,108850370.83957154,,44206613.48427923,38348628.26032024,97092057.99576713,,,74368447.38231382,,,746668847.8951862,36140271.18098241,,70595132.38281031,4032618.19987478,79902805.21390335,0.0,127255811.05991836,333415658.68174976,,,,148545121.76762575,0.0,0.0,
2020-10-01,196512086756.27814,39851388059.37965,15512206826.403526,3961356700.5379853,116403066.95333205,2513034485.498812,10759891552.583754,330888014.26810485,,3044828930.932634,0.0,101701709.44411846,1834187058.6130407,3703757887.077122,4214781531.1064816,3769177910.860306,,72446320.69470914,3037112537.9449024,,1267753838.764185,898020844.1428456,412637282.2459784,0.0,619420526.1487838,,169438717.72372812,,1045255868.5573955,,,3048026877.613772,0.0,1518034869.0623147,368499481.1586,95975040.71190716,,,,,,,141802618.11514848,,819097344.7058643,577770814.3137677,1818548462.7495737,,,633306317.9594456,75998186.99103384,78004125.20794252,49093415.56114384,,,,,353850678.0425083,,,,,,,0.0,,3142253270.221303,,101190282.07327782,,37029707.81788884,,,,,,55088878.11235145,,,140966151.54014954,1325302982.381025,,71868419.87873009,25009104.61930815,,,2386714666.633573,,1658182156.622235,,,,,477353621.99233,112827492.44155252,,47050425.70179369,39015914.46373184,97630123.77899227,,,75585998.90105937,,,756952167.5078552,38186271.15210649,,74584177.57323878,3309980.85244658,79444904.28888248,0.0,122775716.53001891,340570786.3822186,,,,139229238.87201142,0.0,0.0,
2020-09-30,199556965503.7717,40606130497.96264,15522531377.895573,4229794764.183258,117178459.57132548,2526168012.5864987,10913203938.6673,332662363.6317093,,3144283757.419978,0.0,105902382.5965933,1867372298.127806,3708830409.386106,4225442430.224302,3619580603.737574,,76925913.43791147,3040608727.791305,,1276306342.5575197,909236180.6501596,388725832.1770539,0.0,627910371.4104999,,173275066.60058266,,1093348198.1006112,,,3096179754.419667,0.0,1551868121.3002293,368978415.1672422,99816726.89896864,,,,,,,160180304.14257997,,868176089.020788,572442318.0578325,1915748836.0689418,,,648171891.6072385,77201298.47714525,81442680.41516034,54534338.75366794,,,,,365938885.0170443,,,,,,,0.0,,3184398436.0407457,,101586158.08900818,,42493130.82702203,,,,,,56503563.90279255,,,142075142.86608958,1345609011.3589222,,72855954.46468069,27151052.41674427,,,2422275931.805136,,1671980682.7497563,,,,,485586887.4732012,122620195.98928088,,47796880.2323379,39337909.25524992,108042093.03665426,,,76079103.21290232,,,787567950.332844,41033207.79485015,,76378618.96257833,3477942.52914671,78586857.64422318,0.0,129219236.15402815,345059416.9230612,,,,140637520.30152065,0.0,0.0,
2020-09-29,200660083838.7249,40581050364.06368,15473744247.968449,4165115470.3549457,117872307.03014542,2538586973.3489923,10976092169.161629,339614378.8248438,,3147982046.2976336,0.0,101502296.41373207,1884650071.9877048,3837300168.0152,4243252782.4622655,3748977402.457147,,75101155.08064657,3002587743.4566445,,1260058826.1592765,914104773.2213465,427895179.20957077,0.0,630375962.2161174,,173507034.03849697,,1069524321.5230626,,,3130338077.492171,0.0,1537667883.627615,368894342.3640786,95087371.331737,,,,,,,157570719.26738006,,847949178.0785528,529645315.5551759,1777530206.8946154,,,678418409.1909851,84157791.84913205,83229171.94926728,56298625.09841195,,,,,355898169.909475,,,,,,,0.0,,3186157579.4540906,,102428448.02257372,,49009178.4296851,,,,,,54263908.82095457,,,140563001.6020906,1394393684.5975606,,82183979.44753069,25564928.83099547,,,2438926413.936546,,1692210149.8770201,,,,,506688973.6907447,129066806.90184376,,49571837.86219987,39504633.00080645,110398672.89602777,,,79303016.98143572,,,761835211.7448479,43612536.8498763,,75305358.91153458,8908058.17318654,75789197.19822194,0.0,128800501.53878628,346629882.4123487,,,,140819826.94836873,0.0,0.0,
2020-09-28,198154065044.1842,40057637361.28107,15405393593.35878,3896032265.1877365,116996606.06382905,2597507642.3411775,10916733254.607126,335353893.54769427,,3132013925.7848434,0.0,103017676.79266354,1885290201.579369,3749825720.83317,4190734725.665852,3436116830.341552,,72090627.08078597,2973353460.020346,,1250852090.2436287,922311839.3736286,405673978.9361568,0.0,631403709.8884104,,177378962.4191705,,989148199.6978029,,,3106333078.1629796,0.0,1524828092.8972237,365211573.8850756,93230337.46283956,,,,,,,155766364.5145436,,825528569.3787066,519259013.1246442,1684844721.4105496,,,621465499.1783706,87641266.4132128,83820139.78940383,49743065.20063509,,,,,347547634.8629872,,,,,,,0.0,,3120325404.1193047,,101240290.88082059,,47519550.48578693,,,,,,53669374.59512051,,,137362972.53042847,1418999897.6549928,,85239994.35357228,24655164.69125351,,,2410119709.5533895,,1703942316.7801757,,,,,502454247.4223858,117432531.93978786,,51239095.47161883,41861514.74145295,106211553.6329038,,,72219776.72171564,,,748498483.785772,39327253.73866964,,73075848.88982645,,74247500.72414342,0.0,124713842.64364496,340239668.77351195,,,,141073179.02674538,0.0,0.0,
2020-09-27,199357967522.50534,40309981003.8054,15362440714.900066,3783338709.281715,123455190.65342163,2533182719.967625,10947604292.048368,340381383.02873176,,3151289578.8580637,0.0,113325620.5743547,1905348243.372821,3675151411.956258,4239832482.0234466,2695790565.3568854,,71263900.58713987,3021254303.091296,,1245905567.6264982,929951744.451097,463107918.5720507,0.0,633625696.2186941,,173270335.33875805,,964055245.5074544,,,3138700511.1352158,0.0,1520594983.489409,371674562.8219608,96590645.22708546,,,,,,,112341588.38070759,,819603489.7114954,490454772.4832523,1721143474.3213487,,,652049789.1169496,99746173.62754074,84136826.02908328,47229402.11362973,,,,,332202769.8811201,,,,,,,0.0,,3159812343.533485,,96840503.66539964,,48165814.91366541,,,,,,54389697.7246693,,,137542545.81732935,1490885707.8411381,,81274682.52096464,25283002.59590553,,,2428974533.190718,,1657119140.0824506,,,,,523607734.7628761,115298099.0320049,,51301659.90702231,42691937.34429576,107942406.34548943,,,66618693.86617278,,,722887634.4109793,40421325.47901317,,71622907.40061,,73474680.88797583,0.0,120764750.99189767,341506147.5450875,,,,139819548.80164805,0.0,0.0,
2020-09-26,198893019773.83698,40085290850.31678,15300612698.871141,3786510684.071302,121440587.25937828,2507815540.312702,10920765622.537945,343387129.3116576,,2973219789.62143,0.0,111211589.9854727,1952823567.9306388,3707023756.0355635,4114325969.011343,3067464620.262,,71992745.60944921,3027273265.13885,,1235880323.5630221,912614308.6375089,465527823.6737845,0.0,626757738.7160351,,178128460.77988642,,937285945.3599006,,,3131427134.363605,0.0,1533585050.5472693,376110084.8467908,99694799.16278417,,,,,,,112319603.68839397,,828795005.0488197,509831031.7960815,1676264053.4406683,,,608420565.4655282,83831152.51955368,85269293.69475646,47020596.54842124,,,,,345395248.618631,,,,,,,0.0,,3052134434.5461984,,99416686.95193394,,52642040.53548708,,,,,,55185551.54552092,,,142975616.3251901,1494208174.4926586,,85358107.0449672,27412645.20724014,,,2415951610.3864164,,1650890506.932777,,,,,534861786.400936,116387808.93517143,,54959974.47973339,43876196.60025856,110166561.91688003,,,77768078.5541794,,,734675682.7378182,41908825.89916877,,74334506.19290988,,73098918.9687772,0.0,122000324.32893296,344668951.0253948,,,,158048352.35050273,0.0,0.0,
2020-09-25,197809986225.92685,39707914545.58389,15242978801.8212,3561555010.711188,122206478.07352893,2506048554.7256184,10910028142.4551,341120227.96687686,,3013095545.860658,0.0,115450839.62972882,1945600040.4717822,3769516670.958218,4013733201.4770446,3065979265.573,,72820162.5431056,3020217185.7847567,,1237247517.7014163,900800311.544726,485585988.6782823,0.0,580532177.8899215,,176980613.71110138,,976152396.6750333,,,3120528814.7119446,0.0,1543499459.6593077,377064774.1326846,102531944.49888726,,,,,,,114675277.18091828,,829413707.8704042,490496687.93384004,1642513742.8068354,,,582311901.5694275,76600159.21113788,89282378.9720235,48422013.82232408,,,,,336066350.88891226,,,,,,,0.0,,2880759723.555422,,98310379.4408242,,51725826.67623791,,,,,,55026380.96495317,,,137141080.4625422,1509365201.6181414,,85719879.4085997,28677711.41611059,,,2388634082.357115,,1668737676.6232524,,,,,503080391.45738065,112783749.69439949,,48585632.50394714,44431072.22536749,106720220.38339119,,,82183574.06056023,,,711619153.8639748,38503345.82714455,,70323336.0512103,,71956417.483144,0.0,125164765.66163068,342682346.2686112,,,,154870774.08612353,0.0,0.0,
2020-09-24,199045623654.10297,39384347821.51636,15239941761.532713,3554397705.569784,118764707.79699808,2458968632.7879357,10503396315.990017,332209044.75127125,,2576629223.7008243,0.0,111880746.31788824,1876968960.870905,3736279268.4642587,4008954696.588207,3418842856.6985,,72217687.717801,2951298283.735987,,1240825837.2453003,902580299.785385,497627878.46547896,0.0,582804038.4143035,,175149307.0550823,,912262165.4734535,,,3131547616.17896,0.0,1458946089.4421225,373518178.2615024,103207375.07745592,,,,,,,105084345.35151601,,797380163.9290451,473913644.78483504,1625439763.6527472,,,556831154.6868751,62716387.21776105,84429424.40738526,45567839.34274052,,,,,311666016.4527976,,,,,,,0.0,,2903131797.327757,,99956721.7758468,,44591159.37241808,,,,,,56215066.28531426,,,125858558.71656725,1540304209.1352143,,93872374.0994331,28094557.65010977,,,2378299024.566595,,1627248051.6336696,,,,,443780191.5010906,110497426.66448976,,45614791.80217719,44848118.10057989,98744829.8563403,,,99046432.53008877,,,687207503.668952,37050160.89584792,,66675369.0281478,,72908626.80249211,0.0,116467000.52808453,343894749.68064326,,,,157964350.24957374,0.0,0.0,
2020-09-23,189529920746.46765,36196531454.27133,15218786101.825901,3300697549.5367,107545200.18238471,2414047115.1618285,9976501614.778381,323599428.43706936,,2388284815.7629375,0.0,100902481.23141676,1781397145.985433,3437376885.779542,3851850082.122919,3551547041.245,,67357545.4684624,2821103400.143257,,1225930479.4708917,865668155.4703835,450744484.21021295,0.0,566787877.2150323,,166507453.9951508,,782799877.9547561,,,2985387722.485263,0.0,1401128493.820827,362291770.7387268,95501282.80613208,,,,,,,96944532.92897993,,732956305.6771176,429413600.3926522,1548749753.776505,,,482614295.5893456,53808257.61440507,75843339.459627,37869175.67939582,,,,,283522595.3198957,,,,,,,0.0,,2785324371.775229,,102090409.49371938,,41943143.513168,,,,,,51084095.18752977,,,120455517.04764298,1387504791.2132308,,97076801.9560213,25030288.11807674,,,2293273120.4162164,,1455301957.9872031,,,,,368309658.4343638,100354145.5671299,,42367658.82218306,44522307.81770913,93766396.77187882,,,79069147.09261775,,,647327757.8146263,32689876.26065932,,62102557.26851196,,66681651.15209972,0.0,112112784.5056673,324758389.8255785,,,,130172887.44260809,0.0,0.0,
2020-09-22,194932197947.436,38830213877.7743,15233945625.1154,3480304977.41789,110493813.334531,2391425432.4291,10526490794.907,335642709.065402,,2543566501.55467,0.0,128248483.39289,1794637800.01586,3559346334.81572,4076131184.44589,3528574724.99,,74726366.3331316,2918394264.08898,,1241868578.98792,851830296.891845,378276197.429285,0.0,578082568.920821,,167156229.021891,,858325548.324635,,,3082476750.50898,0.0,1492626207.33589,361138578.6174,104302363.533143,,,,,,,96117895.4705948,,795128667.72209,463673335.936674,1645853827.40381,,,502026656.338976,61554911.947183,95039515.8114404,43844918.1622961,,,,,324747740.201091,,,,,,,0.0,,2885606186.47699,,99851039.5412205,,46085574.5238134,,,,,,55440197.9152388,,,119590037.235386,1425122153.08826,,96818238.0985451,25768140.9192714,,,2409670707.26336,,1575532830.30977,,,,,424987885.258735,106156787.520891,,48114574.6481412,45842104.8503459,95398942.9144299,,,73048373.571026,,,676945934.822063,34922716.6252421,,68435224.450167,,69374303.0783095,0.0,115969256.202654,341017598.273249,,,,139483902.160734,0.0,0.0,
